"פגשתי בכנס בחיפה את חיים, 
עיוור שרואה הרבה יותר טוב מכולם... "
"נביא רוח חדשה וליברלית,
נקדם שוויון, חינוך, תרבות ואומנות "
"נתניהו הרוויח ממכירת הצוללות 16 מיליון?
אנו נעצור את השחיתות "
אני קורא להקמת ועדת חקירה ממלכתית לחקר פרשת השחיתות הביטחונית החמורה בתולדות המדינה 
"מוזמנים להצטרף אלי לשידור חי מכנס פעילים בחיפה עם התייחסות ראשונה לפרשת השחיתות הביטחונית הגדולה בתולדות המדינה.

"
חלאס ביבי 
"לא ילדי ישראל יהיו במקלטים
אלא מנהיגי החמאס "
"הצטרפו בשידור ישיר להצהרה ביטחונית מעוטף עזה של רא""ל (במיל') בני גנץ - המועמד לראשות הממשלה מטעם מפלגת כחול לבן @BlueWhite2019 .
"
"הירי החמור למרכז הארץ מצטרף לירי חמור אחר בדרום בתקופה הקודמת לו ולאירועים רבים שחווינו בחודשים האחרונים. 
חייבים לפעול בתקיפות כנגד הפרת הריבונות ונגד הפגיעה בביטחון מדינת ישראל. 
כרגע מתקיימת הערכת מצב שתוצאתה חייבת להיות תגובה משמעותית וחריפה, אחרת אי אפשר יהיה לחדש את ההרתעה. "
"אצל נתניהו, כל השחיתויות הן ""במקרה""...
ישראל צריכה מנהיגות אחרת. "
"כהנא חי בראשות נתניהו
או
עם ישראל חי בראשות גנץ. "
"אנחנו ניזום ונוביל, 
כדי שישראל תשוב לנוע קדימה. "
"נתניהו עסוק בלחלץ את עצמו ממשפט ולא אותנו מהפקק.
לא היינו צריכים דו""ח כדי לדעת שיש בעיה. כולנו עומדים בפקקים, ממתינים לרכבות ומאבדים זמן ודלק בכבישים הצפופים. אך הדו""ח מבהיר עד כמה נעדרת כאן ראייה ארוכת טווח. אין מדובר בגזירת גורל, אלא במחדלים של נושאי משרה.

הערב בכנס בפתח תקווה "
אנחנו נפסיק את מחדל הפקקים של נתניהו 
אחרי שנים של שקט - ההרתעה מול החמאס קרסה. אנחנו נחזיר אותה 
"היום בביקור בשדרות ובעוטף עזה, הודעתי שנשנה את המדיניות הנרפית כלפי עזה, נפעיל מדיניות קשוחה, ואם נצטרך נחזור לסיכולים הממוקדים "
נתניהו מוביל כוורת מושחתת 
נתניהו מאמין במדינת כל אזרחיה 
"שמונה שנים לרצח הנפשע של משפחת פוגל מהיישוב איתמר שבשומרון. 
ביקרתי בבית המשפחה וראיתי את שעשו המרצחים, שאינם ראויים להיקרא בני אנוש. 
למדתי להכיר את המשפחה הנפלאה שנותרה והמשיכה בחייה, אנשים נפלאים הנושאים את כאבם וימשיכו לשאת אותו לכל אורך חייהם. 
מבקש לזכור, להזכיר ולחזק. "
"אני מתחייב בפניכם: אין אימא בישראל שתשלח את ילדיה 
לבתי הספר של סמוטריץ' ובן גביר. "
"סדר היום של נתניהו הוא נתניהו לפני הכול.
סדר היום של כחול-לבן הוא ישראל לפני הכול. "
"אנשי חמאס הם כנופיה שמחזיקה ב-2 מיליון בני ערובה. האם אתם חושבים שאם יהיה נמל ימי, כל מה שהם ייבאו זה מיץ תפוזים? שהם רוצים פיתוח כלכלי? האחריות לעתיד עזה נמצאת בידי החמאס ולא בידי ישראל. הבהרתי זאת במפגש עם 26 שגרירי מדינות האיחוד האירופי. "
"לא ניתן לשותף החדש של נתניהו 
לבחור שופטים בישראל "
"אישרתי את הגעתי לכנס אייפאק.
בכנס אחזור ואדגיש את החשיבות האסטרטגית של הקשר בין ישראל לארה״ב על זרמיה הפוליטיים השונים ואת החשיבות של קידום שותפות ממלכתית-אסטרטגית לא מותנית ושאינה מושתתת על שיקולים פוליטיים בלבד. "
התמונה מדברת בעד עצמה 
"בני ו@yairlapid בב״ש.
התחלנו.
זה התור בחוץ. "
"בני גנץ ו@yairlapid בב״ש.
זה האולם שביבי מילא בו 3 שורות בשבוע שעבר "
"לא ניתן שסמוטריץ'
יהיה שר החינוך של ילדינו. "
"אצל בגין, נתניהו כבר היה מודח מהליכוד. 
בימים אלה אנו מציינים 27 שנים לפטירתו של מנחם בגין ו-40 שנים להסכם השלום בין ישראל למצרים, שבגין ונשיא מצרים אנואר סאדאת חתמו עליו. 
כחייל צעיר זכיתי לאבטח את שיירתו של סאדאת בישראל, בימים שהפיחו תקווה בדור שלם. "
"היום לפני 70 שנה הונף דגל הדיו באילת.
כמו שהנגב לא נשכח אז, גם אנחנו לא נשכח אותו.
נפעל למען הפריפריה, נפתח אותה ונצעיד אותה קדימה. "
"נתניהו עסוק בעצמו. 
אצלנו - ישראל לפני הכל. "
"מספיק עם ההבטחות והשקרים
אנחנו כאן כדי לדאוג ולקדם את הפריפריה "
"הנהגה חזקה ומאוחדת.
אנחנו נמשיך מכאן.
כחול לבן "
"אשדוד לכולם. 
צובעים את ישראל כחול לבן 🇮🇱 "
ברית של תקווה תנצח את ברית הקיצוניים 
"את יכולה לעשות הכל.
יום האישה. כחול לבן. "
"אמירתו של דרעי בנושא העולים חמורה ומפלגת את העם.
היו לי חיילים וקצינים מהמגזר הרוסי - פטריוטים, מחויבים ומסורים בדיוק כמו צברים.
הגיע הזמן שנפסיק לפגוע באזרחים במדינה, ונתחיל לכבד כל אדם בלי קשר לשפתו ומוצאו. "
"ליאור, הפלאפל הבא עלי. 
@Eretz_Nehederet "
"אנחנו עסוקים בתקווה ובביטחון לישראל. 
נתניהו עסוק בעצמו. 

מצע כחול לבן &gt;&gt; "
השותף החדש של נתניהו. כהניסט. 
"נתניהו חושף: 
דעתי האמיתית על בני גנץ. "
בליך. כחול לבן 🇮🇱 
"אצל נתניהו, בן ארי יקרא לסירוב פקודה.
בחרתם נתניהו – קיבלתם קיצוניים. "
"אצל נתניהו, בן-גביר ימנה שופטים.
בחרתם נתניהו - קיבלתם קיצוניים. "
"אצל נתניהו, סמוטריץ' יהיה שר החינוך.
בחרתם נתניהו - קיבלתם קיצוניים. "
"לעולם לא נרד מרמת הגולן -
ההתיישבות בגולן תוכפל!

@yairlapid @bogie_yaalon "
"עם 117 שנות ניסיון צבאי,
אותנו לא ילמדו איך להגן על המדינה 
ואיך להילחם בטרור. "
"חמוצים יש רק בפלאפל... 

@bogie_yaalon @yairlapid @BlueWhite2019 "
"הם יורדים בסקרים וממציאים שקרים. 
נקים ממשלה ציונית. "
"""ראש ממשלה בהישרדות אישית 
לא יכול להמשיך בתפקידו""
בנימין נתניהו, 2008 "
"מר נתניהו, אל תשכח, 
המדינה הזו של כולנו "
"אין ימין או שמאל,
יש ישראל לפני הכל "
"יחד נבחר בטוב, 
כי יש בישראל מנהיגות אחרת "
"עוצרים את שלטון הפחד 
עם חומה של תקווה "
"20 שנה בלי ארז. 
לוחם, מפקד, ואדם דגול. "
"בתוך כל המולת הקמפיין
סלפי לקבוצת הוואטסאפ המשפחתית... "
"יחד, בכוחות משותפים, 
נניף מחדש את דגל התקווה! "
"החלמה מהירה לרב הראשי של ארגנטינה, הרב גבריאל דוידוביץ'.
אנו ניאבק באנטישמיות המרימה את ראשה בעולם, בנחישות.
דם יהודי אינו הפקר. "
"נשרת בנאמנות את אזרחי ישראל, 
את העם והמדינה. "
"מאוחדות כחול לבן 🇮🇱
רויטל גנץ, ליהיא לפיד, רונית אשכנזי. "
"גבי, ברוך הבא חבר יקר!
תמונה כחול לבן. "
"75 שנים אחרי גטו בודפשט 
בנו של טומי ובנה של מלכה 
עומדים על בימה אחת. "
"במקום פלגנות - אנחנו מציעים אחדות. 
במקום קיצוניות - ממלכתיות. "
"RT @yairlapid: איחוד של תקווה.

(קרדיט: מיכאל שבדרון) "
"""התייצבתי כי למדתי להיות שליח, משרת ציבור, כי אני חושב שאני ציוני, יהודי, לוחם, אוהב הארץ ואוהב אדם. התייצבתי כי אני מאמין שיש לנו צוות מנצח. התייצבתי אחרי שעסקתי, כמו חבריי, ימים רבים בלהגיע לרגע הזה""
גבי אשכנזי "
"חברי גבי אשכנזי: ""זה סיפור על אנשים ששמו את הממלכה לפני המלוכה. אני מאמין בכם, אני מאמין במשימה שלנו, ואין לי ספק שנצליח. אני בעיקר מאמין במעשים ופחות במילים"" "
"חברי @bogie_yaalon : ""אין לנו ארץ אחרת, אנחנו חולקים את אותה תחושת שליחות ומחוייבות לעשות כל שביכולתנו למענה - למענכם! יחד נעשה ונצליח."" "
"הערב אנחנו מתחייבים בפניכם שבכוחות משותפים נחזיר את ישראל אל עצמה ואל גדולתה. 
נניף מחדש את דגל התקווה! "
"הגיע הזמן לשנות.
@yairlapid "
"מאוחדים. יאיר, בוגי, גבי. 
בשבילנו ישראל לפני הכל.

@yairlapid 
@bogie_yaalon "
"אחרי הבחירות, נקים בישראל ממשלה של חוסן לאומי.

#BG19 "
"נקרא לכולם לעבוד ביחד כדי לאחד את העם.

#BG19 "
"נחזיר את ישראל אל אזרחיה,
אל עצמה וגדולתה.
#BG19 "
"נתניהו, תודה על 10 שנים.
אנחנו מממשיכים מכאן
#BG19 "
"מפלגת השלטון הנכנסת שלנו 
תשלוט באמצעות חיבור ואיחוד. 
#BG19 "
"נבחרת התקווה של ישראל
נחשפת הערב במלואה.

מוזמנים &gt;&gt; "
"אורלי,
אשת חינוך, כיהנה כמנכ""לית משרד התרבות והספורט.
#BG19 "
"אלון,
איש הנגב, אביר איכות השלטון, סא״ל במיל׳.
#BG19 "
"עומר,
חרדית, עו""ד, מייסדת עמותות לקידום הפריפריה החברתית.

#BG19 "
"חוסן לצעירים! 
רם שפע ור'דיר מריח,
ברוכים הבאים
#BG19 "
"באנו לנצח!
נבחרת התקווה של ישראל נחשפת
להרשמה &gt;&gt; "
"במשמרת שלי, השלטון באיראן 
לא ישיג נשק גרעיני "
"שידור חי: בני גנץ נואם מועידת הביטחון במינכן.  
"
"אבי ניסנקורן איתנו.
חוסן למעמד הביניים. חוסן לשכירים.

#BG19 "
"ציונות. חוסן אזרחי. 
רצים עם תושבי עוטף עזה הבוקר

#BG19 "
"המדינה היא לא אני.
המדינה היא אתם. אנחנו.
הצטרפו &gt;&gt; "
"התקווה החדשה של ישראל. 
הצגת רשימת החוסן הלאומי.
 יוצאים לדרך. 
"
"אורלי, איתן, אלון, אסף, גדי, מוץ, עומר.
אהלן.
#BG19 "
"הם משמיצים ומחלישים – ואנחנו מתחזקים ומחזקים.
הם מפלגים – ואנחנו מתחברים ומחברים.
אין צורך להתרגש – הגל העכור הזה ייעלם ב- 9 באפריל, ונחזור לשפיות. 
מוזמנים לצפות בדבריי הערב בכנס ראשי מטות של @hosen2israel "
"ראש הממשלה נתניהו,
אני מבקש ואני דורש - ישנו מעשה אחד שחייב להיות אסור בתכלית האיסור – הפגיעה בקוד החשאיות הביטחונית וההתרברבות בפעילות הסודית של צה""ל - עלולים לסכן את חיילי צה""ל.
השימוש בקודש הקודשים הביטחוני שלנו לצורכי קמפיין הוא חציית קו אדום שחייבת להסתיים מיד. "
"צבי. ראש היחדה למען הגולן.
לשעבר מזכיר הממשלה.
#BG19 "
"מיקי. אשת תקשורת.
לוחמת למען הסביבה וזכויות בע""ח.
#BG19 "
"חילי. מנהיג חברתי.
איש חינוך. נלחם למען ילדינו. 
#BG19 "
"נתניהו עסוק בעצמו.
גנץ עסוק בך.

#BG19 "
"נתניהו משלם לחמאס.
הילדים שלנו במקלטים.

#BG19 "
"נתניהו מפנה יהודים בכוח. 

#BG19 "
"מירב. מנהיגה חברתית.
מקימת מטה המאבק בעושק הקשישים.
#BG19 "
"יועז. סא""ל במיל'. 
ראש מערך ההסברה הלאומי לשעבר.

#BG19 "
"מיכאל. איש חינוך. לוחם חברתי. 
לשעבר ראש מועצת ירוחם.

#BG19 "
"אורית. יו""ר רשות החשמל לשעבר. 
מאמינה בשבירת מונופולים.

#BG19 "
"מאוחדים וכואבים את הרצח הנורא,
ומחבקים את משפחתה של אורי אנסבכר ז״ל ואת קהילת תקוע כולה. "
"אם גם בשבילכם ישראל לפני הכל
התנדבו במטה &gt;&gt; 
"
לציוץ המקורי של @YonatanKit &gt; 
"מחוסן לישראל מסרו הערב בתגובה לעוד פרסום שקרי ברשתות של נתניהו: ""ראוי שביום קשה זה ראש הממשלה יעסוק בניהול המדינה ובהגנת אזרחיה ולא בהפצת שקרים בטוויטר, באינסטגרם ובפייסבוק. גם בחירות יתנהלו כאן בכבוד ובאמירת אמת.
אנו דורשים את הורדת הפרסומים השקריים במיידי"". @YonatanKit "
"שלמה ארצי וחנוך דאום במטבח שלי.
מוזמנים לקרוא.
"
"אורית, חילי, יועז, מיכאל, מיקי, מירב, צבי.
אהלן.

#BG19 "
"ילדים והורים ישראלים לפני הכל. 
עם משפחות בפ""ת.
#BG19 "
"במקום לשרת את העם, 
השלטון מתנשא על העם
#BG19 "
"ממשלה מושלת כדי לאחד
ולא מפרידה כדי למשול.
#BG19 "
"הדוגמה האישית והערבות ההדדית 
הן שיבטיחו את הציונות
#BG19 "
"חזקים. מאוחדים. 
אין ימין ושמאל. 
ישראל לפני הכל.
#BG19 "
"תודה למאות הפעילים 
שיצאו הבוקר
לחבר את הישראלים.
שבת שלום.
#BG19 "
אין יותר ימין ושמאל. 60 יישובים. מאות פעילים. #BG19 
"תודה רבה על 10 שנים, 
אנחנו נמשיך מכאן.
#BG19 "
"לא מתלהבים מעלייה; לא נבהלים מירידה. הציבור יקבע.

@hosen2israel "
"ממשלה של עוצמה.
ממשלה שתנהג באחריות,
בתקיפות ובנחישות
#BG19 "
"זקוקים לממשלה
הפותרת בעיות אמיתיות,
ולא עסוקה בעצמה
#BG19 "
"נביט עשרות שנים קדימה,
ונשרטט את ישראל 2048
#BG19 "
"אם אין דרך להגיע לשלום,
נעצב מציאות חדשה
#BG19 "
"לא רק שאלה של מעשים
אלא של זהות
#BG19 "
"כי צריך אחרת,
אפשר אחרת
ונעשה אחרת
#BG19 "
"גם בשביל @bogie_yaalon - 
ישראל לפני הכל.
#BG19 "
"@gantzbe : ""אני מאמין בנצח ישראל, בעם ישראל ובמדינת ישראל"". "
"@gantzbe : ""אכריז על מצב חירום במערכת הבריאות"". "
"@gantzbe : ""ירושלים המאוחדת תישאר לעד בירתה של מדינת ישראל"". "
"עוד מעט מתחילים. מחכים לכם. ישראל לפני הכל.
#BG19 "
אתגרים שרק מנהיגים בגובה 1.95 מטרים מתמודדים איתם... 
זוכר היטב מאין באתי ומבין לאן אני הולך. 
"אין יותר ימין או שמאל. בקרוב בפלייליסט. האזינו.
#BG19 "
